modelo,tipo,imagen_idx,paso,prob
BEiT,pixel_flipping,0,14,0.6643151640892029
BEiT,pixel_flipping,0,15,0.7206565737724304
BEiT,pixel_flipping,0,16,0.6833775043487549
BEiT,pixel_flipping,0,17,0.7393990755081177
BEiT,pixel_flipping,0,18,0.651653528213501
BEiT,pixel_flipping,0,19,0.37362951040267944
BEiT,pixel_flipping,1,0,0.9548642039299011
BEiT,pixel_flipping,1,1,0.9552306532859802
BEiT,pixel_flipping,1,2,0.9421297907829285
BEiT,pixel_flipping,1,3,0.9250650405883789
BEiT,pixel_flipping,1,4,0.9301438927650452
BEiT,pixel_flipping,1,5,0.9191642999649048
BEiT,pixel_flipping,1,6,0.8943547010421753
BEiT,pixel_flipping,1,7,0.8776953220367432
BEiT,pixel_flipping,1,8,0.8881641030311584
BEiT,pixel_flipping,1,9,0.8576369881629944
BEiT,pixel_flipping,1,10,0.8017420172691345
BEiT,pixel_flipping,1,11,0.8027768135070801
BEiT,pixel_flipping,1,12,0.7954214215278625
BEiT,pixel_flipping,1,13,0.7990808486938477
BEiT,pixel_flipping,1,14,0.7369518280029297
BEiT,pixel_flipping,1,15,0.779179036617279
BEiT,pixel_flipping,1,16,0.7641404271125793
BEiT,pixel_flipping,1,17,0.7881207466125488
BEiT,pixel_flipping,1,18,0.6273147463798523
BEiT,pixel_flipping,1,19,0.34657183289527893
BEiT,pixel_flipping,2,0,0.8954366445541382
BEiT,pixel_flipping,2,1,0.8851146101951599
BEiT,pixel_flipping,2,2,0.860917866230011
BEiT,pixel_flipping,2,3,0.8891581892967224
BEiT,pixel_flipping,2,4,0.8669896125793457
BEiT,pixel_flipping,2,5,0.831546425819397
BEiT,pixel_flipping,2,6,0.7886256575584412
BEiT,pixel_flipping,2,7,0.8074987530708313
BEiT,pixel_flipping,2,8,0.8114752769470215
BEiT,pixel_flipping,2,9,0.8074979782104492
BEiT,pixel_flipping,2,10,0.6979062557220459
BEiT,pixel_flipping,2,11,0.6458550095558167
BEiT,pixel_flipping,2,12,0.6643960475921631
BEiT,pixel_flipping,2,13,0.6820521950721741
BEiT,pixel_flipping,2,14,0.6574687361717224
BEiT,pixel_flipping,2,15,0.6840335130691528
BEiT,pixel_flipping,2,16,0.6880495548248291
BEiT,pixel_flipping,2,17,0.6133278012275696
BEiT,pixel_flipping,2,18,0.472760945558548
BEiT,pixel_flipping,2,19,0.33163782954216003
BEiT,pixel_flipping,3,0,0.9869583249092102
BEiT,pixel_flipping,3,1,0.9795345067977905
BEiT,pixel_flipping,3,2,0.976569414138794
BEiT,pixel_flipping,3,3,0.9685807824134827
BEiT,pixel_flipping,3,4,0.9603099226951599
BEiT,pixel_flipping,3,5,0.9549853205680847
BEiT,pixel_flipping,3,6,0.9425318837165833
BEiT,pixel_flipping,3,7,0.9453819990158081
BEiT,pixel_flipping,3,8,0.9345155954360962
BEiT,pixel_flipping,3,9,0.9388558864593506
BEiT,pixel_flipping,3,10,0.9598382115364075
BEiT,pixel_flipping,3,11,0.9482259750366211
BEiT,pixel_flipping,3,12,0.8501036167144775
BEiT,pixel_flipping,3,13,0.8905326128005981
BEiT,pixel_flipping,3,14,0.8372069597244263
BEiT,pixel_flipping,3,15,0.7992507815361023
BEiT,pixel_flipping,3,16,0.766992449760437
BEiT,pixel_flipping,3,17,0.6181929111480713
BEiT,pixel_flipping,3,18,0.47745752334594727
BEiT,pixel_flipping,3,19,0.34732764959335327
